datetime,open,high,low,close,volume
2022-10-29 08:05:00,20742.94,20747.75,20721.31,20733.32,871.53002
2022-10-29 08:10:00,20733.32,20801.97,20723.46,20789.38,1843.3964
2022-10-29 08:15:00,20788.83,20920.04,20780.46,20901.96,4271.55968
2022-10-29 08:20:00,20905.57,20936.72,20860.46,20928.07,3076.23786
2022-10-29 08:25:00,20928.07,20958.3,20898.16,20925.56,2732.32692
2022-10-29 08:30:00,20925.56,20985.25,20917.53,20961.33,3064.40544
2022-10-29 08:35:00,20961.97,20963.04,20862.99,20876.54,2227.4172
2022-10-29 08:40:00,20876.68,20918.0,20865.15,20883.73,1556.74378
2022-10-29 08:45:00,20884.97,20894.51,20847.8,20851.61,1563.46189
2022-10-29 08:50:00,20851.61,20932.63,20849.18,20923.96,1681.07563
2022-10-29 08:55:00,20923.96,20934.5,20897.23,20922.87,1222.93757
2022-10-29 09:00:00,20923.45,20942.87,20893.68,20906.3,1125.77713
2022-10-29 09:05:00,20907.64,20942.27,20900.0,20903.52,999.20823
2022-10-29 09:10:00,20903.52,20915.0,20889.42,20902.5,848.47515
2022-10-29 09:15:00,20903.6,20935.0,20890.04,20891.63,1061.32846
2022-10-29 09:20:00,20891.63,20896.1,20875.36,20887.4,814.01314
2022-10-29 09:25:00,20887.71,20908.5,20887.31,20897.49,518.28138
2022-10-29 09:30:00,20898.24,20912.0,20896.62,20907.11,532.68248
2022-10-29 09:35:00,20907.11,20932.0,20906.28,20910.24,803.22086
2022-10-29 09:40:00,20910.55,20921.83,20900.01,20917.58,636.14099
2022-10-29 09:45:00,20916.96,20919.41,20893.28,20895.52,435.8707
2022-10-29 09:50:00,20894.29,20931.25,20893.23,20929.11,629.09651
2022-10-29 09:55:00,20930.12,20970.9,20927.6,20955.25,1392.21982
2022-10-29 10:00:00,20955.25,20956.39,20934.17,20946.34,1071.99617
2022-10-29 10:05:00,20946.34,20946.34,20908.75,20914.75,706.79214
2022-10-29 10:10:00,20914.75,20942.71,20913.01,20940.19,617.99195
2022-10-29 10:15:00,20940.19,20997.34,20939.15,20967.38,2413.41911
2022-10-29 10:20:00,20967.99,21085.0,20945.0,20956.73,3382.82303
2022-10-29 10:25:00,20958.75,20978.64,20837.3,20858.79,3443.03414
2022-10-29 10:30:00,20858.79,20882.99,20818.0,20826.75,2146.9597
2022-10-29 10:35:00,20826.75,20849.24,20812.52,20837.08,1422.08801
2022-10-29 10:40:00,20836.34,20888.81,20833.79,20855.67,1326.78493
2022-10-29 10:45:00,20856.62,20875.0,20849.5,20863.63,1022.96669
2022-10-29 10:50:00,20863.41,20863.63,20819.93,20824.58,1107.51632
2022-10-29 10:55:00,20823.5,20825.03,20725.0,20773.86,3598.03075
2022-10-29 11:00:00,20773.86,20805.67,20760.0,20775.3,1396.49991
2022-10-29 11:05:00,20776.28,20782.91,20725.0,20774.21,1574.09848
2022-10-29 11:10:00,20775.32,20788.58,20769.98,20772.03,917.9474
2022-10-29 11:15:00,20773.15,20776.39,20715.08,20739.6,1279.80599
2022-10-29 11:20:00,20739.6,20760.56,20737.56,20749.8,671.28413
2022-10-29 11:25:00,20749.8,20764.81,20737.23,20748.27,661.69974
2022-10-29 11:30:00,20747.72,20751.31,20664.61,20672.31,1814.51905
2022-10-29 11:35:00,20673.09,20706.11,20650.21,20659.58,1222.45178
2022-10-29 11:40:00,20661.04,20700.0,20659.23,20688.86,922.8602
2022-10-29 11:45:00,20688.14,20706.99,20680.57,20703.19,585.90553
2022-10-29 11:50:00,20703.19,20721.51,20698.74,20714.29,859.8621
2022-10-29 11:55:00,20713.31,20714.77,20694.23,20698.89,516.4051
2022-10-29 12:00:00,20698.06,20742.0,20676.54,20731.38,1405.60713
2022-10-29 12:05:00,20731.38,20773.89,20730.0,20742.09,2065.57161
2022-10-29 12:10:00,20742.09,20768.98,20740.37,20751.3,901.76338
2022-10-29 12:15:00,20751.3,20776.0,20745.88,20761.15,829.82072
2022-10-29 12:20:00,20761.96,20766.34,20720.0,20747.42,853.66269
2022-10-29 12:25:00,20747.42,20748.16,20724.22,20740.0,725.0974
2022-10-29 12:30:00,20739.76,20752.78,20713.09,20749.49,735.35292
2022-10-29 12:35:00,20749.49,20754.99,20743.32,20744.39,468.4693
2022-10-29 12:40:00,20745.25,20750.95,20736.39,20742.56,418.92802
2022-10-29 12:45:00,20741.53,20755.0,20714.84,20734.51,736.89066
2022-10-29 12:50:00,20732.98,20770.0,20731.76,20765.19,886.07716
2022-10-29 12:55:00,20765.19,20776.8,20755.3,20769.57,615.75344
2022-10-29 13:00:00,20769.57,20785.93,20758.99,20759.74,919.55492
2022-10-29 13:05:00,20759.74,20765.23,20741.0,20743.75,583.59494
2022-10-29 13:10:00,20742.9,20743.89,20730.0,20737.9,576.72383
2022-10-29 13:15:00,20737.9,20740.38,20723.67,20739.79,456.61305
2022-10-29 13:20:00,20739.18,20742.34,20690.24,20700.1,1072.4194
2022-10-29 13:25:00,20700.1,20759.99,20692.06,20745.31,1108.0012
2022-10-29 13:30:00,20745.31,20762.99,20722.85,20723.98,707.49102
2022-10-29 13:35:00,20724.6,20728.78,20690.94,20701.2,705.27961
2022-10-29 13:40:00,20701.2,20725.55,20697.22,20710.03,788.8645
2022-10-29 13:45:00,20710.04,20712.54,20693.09,20707.2,772.72808
2022-10-29 13:50:00,20708.4,20730.99,20706.94,20724.33,524.93506
2022-10-29 13:55:00,20724.33,20780.0,20722.0,20779.75,1060.40419
2022-10-29 14:00:00,20779.75,20817.0,20754.28,20801.87,1741.42222
2022-10-29 14:05:00,20801.3,20830.0,20781.5,20819.94,1552.33931
2022-10-29 14:10:00,20819.94,20877.47,20810.01,20846.23,2345.19748
2022-10-29 14:15:00,20846.23,20939.68,20835.77,20873.9,2702.09138
2022-10-29 14:20:00,20873.9,20891.71,20814.75,20820.93,1544.19192
2022-10-29 14:25:00,20820.93,20865.12,20816.99,20830.89,1082.35576
2022-10-29 14:30:00,20830.87,20841.67,20778.62,20803.66,1318.70068
2022-10-29 14:35:00,20803.66,20826.28,20798.9,20818.42,715.21094
2022-10-29 14:40:00,20818.42,20842.67,20809.81,20824.77,790.70943
2022-10-29 14:45:00,20823.06,20830.16,20780.15,20790.4,806.58569
2022-10-29 14:50:00,20790.4,20805.73,20789.19,20791.67,485.97072
2022-10-29 14:55:00,20790.67,20818.34,20790.38,20806.78,689.06127
2022-10-29 15:00:00,20807.48,20819.99,20794.0,20807.53,442.13472
2022-10-29 15:05:00,20808.49,20862.63,20807.53,20843.67,1223.50967
2022-10-29 15:10:00,20843.67,20870.46,20842.06,20847.09,848.09812
2022-10-29 15:15:00,20847.09,20868.89,20820.63,20858.45,923.42538
2022-10-29 15:20:00,20858.45,20887.85,20857.07,20871.33,915.02044
2022-10-29 15:25:00,20872.32,20919.66,20847.69,20906.21,1496.5696
2022-10-29 15:30:00,20905.38,20911.21,20864.0,20907.24,1765.8495
2022-10-29 15:35:00,20908.31,20947.0,20830.0,20843.92,2501.58822
2022-10-29 15:40:00,20846.27,20887.34,20840.57,20880.85,1460.59877
2022-10-29 15:45:00,20880.88,20890.0,20857.57,20875.09,859.33709
2022-10-29 15:50:00,20874.39,20880.16,20852.35,20857.73,690.07026
2022-10-29 15:55:00,20857.73,20938.67,20856.86,20923.33,1563.39666
2022-10-29 16:00:00,20922.25,20970.0,20880.71,20881.48,2839.68869
2022-10-29 16:05:00,20881.48,20929.87,20854.44,20918.79,1551.55008
2022-10-29 16:10:00,20918.79,20939.0,20905.0,20927.01,1049.52565
2022-10-29 16:15:00,20927.01,20941.75,20889.25,20891.55,1415.22602
2022-10-29 16:20:00,20891.55,20911.88,20873.82,20884.87,1107.93774
2022-10-29 16:25:00,20884.87,20893.91,20865.34,20874.6,1006.95736
2022-10-29 16:30:00,20874.6,20903.85,20865.23,20889.08,743.60181
2022-10-29 16:35:00,20890.49,20893.34,20850.0,20854.76,1000.3961
2022-10-29 16:40:00,20854.75,20906.99,20854.75,20902.61,824.84707
2022-10-29 16:45:00,20902.61,20938.18,20893.01,20899.67,1049.51504
2022-10-29 16:50:00,20899.67,20926.44,20895.0,20902.87,596.10526
2022-10-29 16:55:00,20902.87,20926.31,20858.61,20862.06,1492.64588
2022-10-29 17:00:00,20862.06,20877.89,20840.8,20872.91,918.7769
2022-10-29 17:05:00,20873.16,20895.04,20864.48,20868.22,761.32809
2022-10-29 17:10:00,20868.22,20884.69,20867.41,20881.87,517.84366
2022-10-29 17:15:00,20880.27,20900.0,20874.0,20874.42,578.68623
2022-10-29 17:20:00,20875.69,20875.69,20844.46,20859.51,658.13625
2022-10-29 17:25:00,20859.51,20867.81,20854.8,20867.29,379.21477
2022-10-29 17:30:00,20867.29,20891.0,20850.48,20888.39,633.9642
2022-10-29 17:35:00,20888.39,20919.6,20878.53,20900.1,1113.22343
2022-10-29 17:40:00,20900.05,20922.78,20891.02,20910.42,1055.66759
2022-10-29 17:45:00,20910.42,20940.0,20883.39,20928.84,1452.80186
2022-10-29 17:50:00,20927.37,20982.86,20847.0,20848.49,3563.60142
2022-10-29 17:55:00,20848.49,20863.4,20777.0,20808.78,2271.93379
2022-10-29 18:00:00,20809.7,20837.26,20757.26,20835.52,2131.27593
2022-10-29 18:05:00,20835.52,20856.08,20804.58,20823.17,1562.41701
2022-10-29 18:10:00,20823.16,20855.57,20822.75,20841.96,679.08772
2022-10-29 18:15:00,20841.96,20873.57,20838.42,20841.17,951.66047
2022-10-29 18:20:00,20841.17,20842.85,20790.36,20801.79,931.20793
2022-10-29 18:25:00,20801.79,20831.78,20799.49,20831.0,829.72684
2022-10-29 18:30:00,20830.28,20836.98,20788.25,20799.36,1100.00374
2022-10-29 18:35:00,20800.42,20821.45,20781.31,20813.12,861.61971
2022-10-29 18:40:00,20812.05,20864.67,20811.5,20844.1,846.883
2022-10-29 18:45:00,20844.1,20859.4,20835.63,20849.07,663.19211
2022-10-29 18:50:00,20848.25,20860.0,20838.2,20843.74,555.85219
2022-10-29 18:55:00,20845.04,20856.69,20818.93,20852.82,566.60543
2022-10-29 19:00:00,20853.7,20861.21,20826.56,20828.48,648.33254
2022-10-29 19:05:00,20828.94,20839.99,20813.95,20829.99,452.24092
2022-10-29 19:10:00,20830.51,20837.56,20818.12,20827.98,413.55066
2022-10-29 19:15:00,20827.98,20831.36,20817.19,20821.24,97.23379
